TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_9_57,84,4127.18,4153.33,4145.13,4118.97,4233.33,4152.82,4087.18,4098.97,4117.44,4119.49,4041.54,4135.9,4088.21,4098.97,0
12_9_57,85,4128.72,4157.44,4145.64,4127.69,4214.87,4163.08,4092.82,4097.44,4122.56,4128.21,4045.64,4140,4090.77,4102.05,0
12_9_57,86,4125.64,4148.72,4142.56,4127.69,4202.05,4163.59,4092.31,4096.92,4112.31,4133.85,4043.08,4132.82,4093.33,4102.56,0
12_9_57,87,4116.41,4136.41,4137.44,4109.23,4192.82,4163.08,4089.74,4097.44,4113.33,4141.03,4034.36,4125.13,4088.72,4093.85,0
12_9_57,88,4124.62,4145.64,4138.46,4115.38,4178.97,4167.18,4093.33,4097.95,4120,4158.97,4035.38,4135.9,4091.28,4097.95,0
12_9_57,89,4134.87,4158.46,4143.08,4129.74,4158.46,4161.54,4094.87,4099.49,4118.97,4176.92,4036.41,4143.59,4094.36,4109.74,0
12_9_57,90,4126.67,4152.82,4141.54,4116.41,4142.56,4151.79,4091.28,4098.97,4117.44,4192.31,4030.77,4137.44,4085.64,4103.59,0
12_9_57,91,4120.51,4142.05,4139.49,4110.26,4122.56,4154.87,4089.74,4098.46,4112.31,4210.77,4020.51,4136.41,4076.41,4091.79,0
12_9_57,92,4123.59,4140.51,4138.97,4117.95,4094.36,4163.08,4093.33,4098.46,4103.08,4225.64,4010.77,4139.49,4075.9,4093.33,0
12_9_57,93,4122.05,4143.59,4135.38,4114.36,4081.54,4164.1,4090.26,4098.97,4101.03,4235.38,4004.1,4131.79,4073.85,4094.36,0
12_9_57,94,4120,4147.18,4136.41,4113.33,4082.05,4165.13,4083.08,4098.46,4103.08,4248.72,4003.59,4128.21,4071.79,4090.77,0
12_9_57,95,4123.59,4153.33,4140,4125.64,4074.36,4167.18,4083.59,4098.46,4110.26,4271.79,4005.64,4137.44,4073.85,4090.26,0
12_9_57,96,4122.56,4156.92,4139.49,4124.1,4053.33,4169.74,4090.77,4098.46,4123.08,4305.64,4006.15,4141.54,4069.74,4090.26,0
12_9_57,97,4117.44,4144.1,4137.95,4109.23,4015.38,4169.74,4095.9,4098.97,4123.59,4325.13,4008.21,4134.87,4066.15,4089.23,0
12_9_57,98,4114.36,4130.77,4137.44,4104.62,3986.15,4167.69,4096.41,4098.46,4119.49,4325.64,3998.97,4128.21,4069.74,4086.15,0
12_9_57,99,4110.77,4136.92,4134.36,4106.67,3986.67,4168.72,4095.38,4097.95,4122.05,4348.72,3991.79,4128.72,4073.33,4085.64,0
12_9_57,100,4107.69,4142.05,4132.31,4106.67,3976.41,4167.18,4088.72,4100,4109.23,4382.05,3996.41,4127.69,4070.26,4088.72,0
12_9_57,101,4111.79,4137.95,4130.77,4101.54,3946.15,4156.41,4080,4098.46,4090.77,4393.33,3995.38,4124.62,4068.21,4093.85,0
12_9_57,102,4121.54,4139.49,4132.82,4096.41,3931.79,4148.72,4076.92,4097.44,4099.49,4405.64,3994.36,4129.23,4071.28,4100,0
12_9_57,103,4127.18,4143.08,4136.41,4099.49,3918.97,4152.82,4080.51,4100,4109.23,4437.95,4002.56,4138.46,4072.31,4108.21,0
12_9_57,104,4124.62,4140,4135.9,4101.54,3893.85,4154.87,4079.49,4101.03,4095.9,4462.05,3992.82,4131.79,4060.51,4105.64,0
12_9_57,105,4121.54,4139.49,4131.28,4096.92,3884.1,4147.69,4073.33,4096.92,4096.92,4471.28,3972.31,4120,4052.31,4096.41,0
12_9_57,106,4121.54,4142.56,4131.79,4096.92,3873.33,4152.31,4082.56,4095.9,4117.44,4487.18,3981.03,4120,4059.49,4100,0
