TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
11_55_50,22,4112.82,4093.85,4102.05,4106.15,4104.62,4124.1,4107.18,4138.97,4109.74,4093.85,4093.33,4132.82,4118.97,4114.87,0
11_55_50,23,4113.33,4095.38,4100.51,4108.72,4112.31,4121.03,4106.15,4141.54,4114.36,4093.85,4093.33,4136.92,4107.69,4115.9,0
11_55_50,24,4110.26,4092.31,4101.03,4107.18,4108.21,4116.41,4108.72,4142.56,4114.36,4104.1,4102.05,4136.41,4116.41,4116.92,0
11_55_50,25,4108.21,4089.23,4102.56,4100,4103.59,4119.49,4108.72,4141.54,4108.21,4111.28,4110.77,4136.92,4125.64,4118.46,0
11_55_50,26,4108.72,4088.21,4101.03,4095.9,4105.13,4113.33,4105.13,4137.44,4103.59,4107.18,4105.13,4137.44,4108.72,4113.33,0
11_55_50,27,4111.28,4096.41,4102.05,4105.13,4106.15,4106.15,4104.1,4132.82,4106.15,4098.46,4103.08,4134.36,4103.59,4113.85,0
11_55_50,28,4110.77,4101.54,4101.54,4109.74,4102.56,4110.26,4103.08,4132.82,4112.82,4094.36,4108.21,4130.26,4115.38,4116.92,0
11_55_50,29,4106.15,4094.36,4097.44,4097.44,4095.38,4108.72,4097.44,4139.49,4112.82,4099.49,4101.54,4126.67,4111.28,4107.18,0
11_55_50,30,4105.13,4089.23,4097.95,4089.23,4092.82,4104.1,4095.9,4137.95,4106.15,4102.56,4093.85,4122.05,4104.1,4098.46,0
11_55_50,31,4106.67,4093.85,4100.51,4097.95,4100.51,4108.72,4101.54,4127.69,4108.21,4098.97,4103.08,4122.56,4115.9,4109.74,0
11_55_50,32,4108.21,4102.05,4099.49,4103.08,4109.74,4111.28,4102.05,4133.33,4117.44,4110.77,4113.33,4126.67,4126.67,4116.41,0
11_55_50,33,4106.67,4098.46,4096.41,4093.85,4108.21,4104.1,4096.41,4135.9,4114.87,4115.9,4106.67,4122.56,4118.97,4107.18,0
11_55_50,34,4102.05,4088.72,4093.33,4086.15,4101.03,4103.08,4094.87,4120,4104.1,4094.87,4095.38,4116.41,4108.21,4103.08,0
11_55_50,35,4097.95,4088.72,4091.79,4090.26,4102.56,4108.21,4096.41,4122.05,4106.67,4083.08,4092.82,4120,4105.64,4104.1,0
11_55_50,36,4094.87,4094.36,4093.85,4094.36,4101.54,4103.59,4094.36,4127.69,4107.69,4094.87,4096.92,4120.51,4102.56,4098.46,0
11_55_50,37,4091.28,4092.31,4092.82,4089.74,4092.82,4097.44,4087.18,4108.72,4092.82,4095.9,4093.85,4110.77,4093.33,4094.36,0
11_55_50,38,4088.21,4083.59,4088.72,4084.1,4088.21,4095.38,4082.05,4098.46,4090.26,4081.03,4076.41,4105.13,4083.59,4093.85,0
11_55_50,39,4088.72,4083.08,4090.77,4084.62,4092.82,4094.87,4085.13,4107.18,4100.51,4076.92,4071.79,4105.64,4081.54,4089.23,0
11_55_50,40,4091.28,4091.28,4092.31,4087.18,4101.03,4098.46,4091.28,4110.26,4096.92,4083.59,4087.69,4106.67,4086.15,4091.28,0
11_55_50,41,4089.74,4091.28,4089.74,4082.05,4101.03,4099.49,4090.77,4111.79,4091.79,4088.21,4090.26,4108.72,4084.1,4093.85,0
11_55_50,42,4081.03,4077.44,4084.62,4073.33,4089.23,4092.82,4087.18,4113.33,4098.97,4089.23,4077.44,4108.21,4071.79,4082.56,0
11_55_50,43,4080.51,4069.74,4085.64,4075.38,4085.13,4097.95,4092.82,4116.41,4103.08,4086.67,4075.38,4106.15,4067.18,4080.51,0
11_55_50,44,4090.26,4080.51,4089.23,4083.08,4096.41,4109.23,4101.54,4126.67,4105.64,4089.74,4082.56,4110.26,4075.38,4092.82,0
11_55_50,45,4092.82,4088.72,4086.15,4084.1,4098.46,4103.59,4094.87,4122.56,4105.13,4094.36,4084.1,4112.82,4077.44,4093.33,0
11_55_50,46,4089.23,4086.15,4078.97,4082.05,4093.85,4092.31,4083.59,4106.15,4096.41,4089.74,4080.51,4108.72,4072.31,4088.72,0
11_55_50,47,4091.28,4085.64,4075.38,4088.21,4103.59,4096.41,4087.18,4106.15,4089.74,4080.51,4075.9,4107.18,4069.23,4091.79,0
11_55_50,48,4094.87,4089.23,4072.82,4095.9,4109.23,4107.18,4096.92,4114.87,4094.36,4075.38,4076.41,4108.72,4070.26,4094.36,0
11_55_50,49,4092.82,4086.15,4069.23,4090.77,4101.54,4108.72,4091.79,4115.9,4101.03,4072.31,4081.03,4108.72,4068.72,4092.82,0
11_55_51,50,4088.72,4078.46,4066.15,4081.03,4094.36,4101.03,4083.08,4109.23,4102.05,4078.97,4078.46,4107.18,4063.08,4089.23,0
11_55_51,51,4088.72,4081.03,4066.67,4078.97,4093.85,4100,4086.67,4110.77,4102.56,4096.41,4075.9,4104.1,4061.54,4087.69,0
11_55_51,52,4091.79,4087.69,4071.28,4082.56,4089.74,4107.18,4091.28,4122.05,4106.15,4101.54,4082.05,4104.1,4065.64,4089.74,0
11_55_51,53,4092.82,4087.69,4076.92,4084.1,4088.72,4106.67,4088.72,4121.03,4107.69,4090.77,4085.13,4107.18,4063.08,4090.77,0
11_55_51,54,4091.79,4087.18,4082.56,4084.62,4100.51,4102.56,4088.72,4112.82,4104.1,4091.28,4081.03,4106.15,4057.44,4089.74,0
11_55_51,55,4093.33,4091.28,4093.33,4089.74,4104.1,4105.13,4095.9,4119.49,4104.62,4093.85,4076.41,4104.1,4061.03,4093.85,0
11_55_51,56,4091.28,4090.77,4098.97,4090.77,4094.36,4106.67,4094.87,4122.05,4104.1,4072.82,4075.38,4105.13,4054.87,4090.26,0
11_55_51,57,4089.74,4081.54,4095.38,4086.67,4092.82,4105.64,4088.72,4107.69,4099.49,4064.62,4076.41,4102.05,4041.54,4079.49,0
11_55_51,58,4089.23,4076.41,4094.36,4081.54,4093.33,4103.08,4091.28,4103.59,4100,4075.9,4073.33,4096.41,4042.05,4076.92,0
