TIME, ED_COUNTER, AF3, F7, F3, FC5, T7, P7, O1, O2, P8, T8, FC6, F4, F8, AF4, LABEL
12_2_4,18,4129.23,4101.54,4103.08,4090.26,4115.9,4097.95,4094.36,4090.26,4066.67,4040.51,4110.26,4064.62,4068.21,4091.79,0
12_2_4,19,4141.03,4110.26,4106.67,4092.82,4108.21,4106.67,4093.33,4101.03,4084.62,4070.77,4123.08,4080.51,4078.97,4102.05,0
12_2_4,20,4138.46,4108.21,4105.13,4089.23,4093.85,4105.13,4091.79,4092.82,4077.44,4064.1,4112.82,4076.92,4070.77,4097.44,0
12_2_4,21,4134.36,4105.13,4103.08,4083.08,4095.38,4094.36,4090.26,4083.59,4073.85,4052.31,4103.59,4071.79,4055.38,4087.69,0
12_2_4,22,4135.38,4103.59,4104.62,4078.46,4108.72,4096.41,4092.31,4090.26,4080,4065.64,4109.23,4074.87,4061.03,4089.23,0
12_2_4,23,4136.41,4106.15,4108.72,4086.15,4115.38,4106.15,4098.97,4103.59,4077.44,4067.18,4115.9,4075.9,4076.41,4096.92,0
12_2_4,24,4137.44,4109.74,4110.26,4093.33,4111.28,4105.64,4100,4103.59,4073.33,4055.9,4117.44,4075.38,4077.95,4096.92,0
12_2_4,25,4136.41,4106.15,4107.69,4080,4102.05,4096.92,4092.31,4091.28,4076.92,4065.64,4122.56,4076.92,4075.38,4094.87,0
12_2_4,26,4135.38,4104.62,4104.1,4073.85,4095.9,4090.26,4091.28,4088.72,4077.95,4081.54,4127.69,4075.38,4084.62,4100.51,0
12_2_4,27,4139.49,4116.92,4106.67,4090.77,4100.51,4089.74,4095.38,4096.41,4075.38,4082.05,4137.95,4079.49,4095.38,4109.74,0
12_2_4,28,4139.49,4124.1,4107.69,4095.38,4107.69,4093.85,4091.79,4089.23,4073.33,4074.87,4139.49,4084.1,4092.31,4108.72,0
12_2_4,29,4135.9,4115.38,4103.59,4080.51,4102.05,4095.9,4091.28,4081.54,4073.33,4069.23,4127.69,4078.97,4080.51,4103.59,0
12_2_4,30,4137.44,4106.67,4101.03,4074.87,4089.23,4093.33,4091.79,4089.74,4074.36,4067.18,4123.08,4075.38,4071.79,4106.15,0
12_2_4,31,4136.92,4109.23,4101.03,4078.97,4087.18,4088.21,4085.13,4086.15,4071.79,4060,4121.03,4074.87,4068.72,4104.62,0
12_2_4,32,4135.38,4116.92,4104.62,4080.51,4097.95,4089.74,4085.13,4076.92,4072.82,4060.51,4118.97,4073.33,4073.33,4103.59,0
12_2_5,33,4138.46,4122.56,4106.67,4081.54,4113.33,4096.41,4093.85,4085.13,4075.9,4073.33,4123.59,4076.41,4079.49,4110.77,0
12_2_5,34,4135.38,4118.97,4104.62,4081.03,4110.77,4098.46,4091.79,4092.31,4073.85,4073.33,4118.46,4075.9,4076.92,4105.64,0
